lučica|28|komin
lučica|26|komin
put stanice|2|komin
put stanice|4|komin
put stanice|3|komin
kralja tomislava|25|komin
kralja tomislava|29|komin
kralja tomislava|27|komin
kralja tomislava|31|komin
kralja tomislava|15|komin
kralja tomislava|17|komin
kralja tomislava|19|komin
kralja tomislava|21|komin
kralja tomislava|23|komin
obala stjepana radića|113|komin
obala stjepana radića|114|komin
obala stjepana radića|115|komin
obala stjepana radića|116|komin
obala stjepana radića|117|komin
obala stjepana radića|118|komin
obala stjepana radića|119|komin
vrijaci|31|desne
obala stjepana radića|103|komin
obala stjepana radića|102|komin
kralja zvonimira|2|komin
obala stjepana radića|101|komin
kralja zvonimira|4|komin
kralja zvonimira|8|komin
kralja zvonimira|6|komin
obala stjepana radića|83|komin
obala stjepana radića|84|komin
obala stjepana radića|85|komin
obala stjepana radića|87|komin
obala stjepana radića|86|komin
obala stjepana radića|88|komin
obala stjepana radića|89|komin
obala stjepana radića|90|komin
obala stjepana radića|91|komin
obala stjepana radića|92|komin
obala stjepana radića|93|komin
obala stjepana radića|94|komin
obala stjepana radića|95|komin
obala stjepana radića|97|komin
obala stjepana radića|96|komin
obala stjepana radića|99|komin
obala stjepana radića|98|komin
obala stjepana radića|100|komin
ulica antuna mihanovića|14|komin
ulica antuna mihanovića|15|komin
ulica antuna mihanovića|12|komin
ulica antuna mihanovića|13a|komin
ulica antuna mihanovića|13|komin
ulica antuna mihanovića|2|komin
ulica antuna mihanovića|3|komin
ulica antuna mihanovića|4|komin
ulica antuna mihanovića|5|komin
ulica antuna mihanovića|1|komin
obala stjepana radića|77|komin
obala stjepana radića|75|komin
obala stjepana radića|76|komin
obala stjepana radića|78|komin
ulica ruđera boškovića|2|komin
ulica ruđera boškovića|4|komin
ulica ruđera boškovića|6|komin
obala stjepana radića|79|komin
obala stjepana radića|80|komin
obala stjepana radića|81|komin
obala stjepana radića|82|komin
ulica ruđera boškovića|3|komin
ulica ruđera boškovića|5|komin
ulica ruđera boškovića|7|komin
ulica ivana gundulića|1|komin
ulica ruđera boškovića|9|komin
put svetog križa|6b|komin
ulica ruđera boškovića|1|komin
obala stjepana radića|74|komin
obala stjepana radića|73|komin
put svetog križa|4|komin
put svetog križa|6|komin
ulica ruđera boškovića|11|komin
ulica ruđera boškovića|13|komin
ulica ruđera boškovića|15|komin
ulica ruđera boškovića|17|komin
ulica ruđera boškovića|19|komin
ulica ruđera boškovića|21|komin
obala stjepana radića|70|komin
obala stjepana radića|71|komin
put svetog križa|2|komin
obala stjepana radića|72|komin
put svetog križa|1|komin
put svetog križa|3|komin
put svetog križa|5|komin
neretvanskih gusara|1|komin
neretvanskih gusara|2|komin
obala stjepana radića|62|komin
obala stjepana radića|63|komin
obala stjepana radića|64|komin
obala stjepana radića|65|komin
obala stjepana radića|66|komin
obala stjepana radića|67|komin
neretvanskih gusara|3|komin
neretvanskih gusara|5|komin
neretvanskih gusara|4|komin
obala stjepana radića|56|komin
obala stjepana radića|57|komin
obala stjepana radića|58|komin
obala stjepana radića|59|komin
put klanca|1|komin
obala stjepana radića|60|komin
obala stjepana radića|61|komin
obala stjepana radića|50|komin
obala stjepana radića|51|komin
bana josipa jelačića|2a|komin
obala stjepana radića|52|komin
obala stjepana radića|53|komin
obala stjepana radića|54|komin
obala stjepana radića|55|komin
bana josipa jelačića|2|komin
bana josipa jelačića|6|komin
bana josipa jelačića|4|komin
bana josipa jelačića|1|komin
bana josipa jelačića|3|komin
obala stjepana radića|48|komin
obala stjepana radića|49|komin
obala stjepana radića|45|komin
obala stjepana radića|46|komin
obala stjepana radića|47|komin
obala stjepana radića|38a|komin
obala stjepana radića|39a|komin
obala stjepana radića|36|komin
obala stjepana radića|37|komin
obala stjepana radića|38|komin
obala stjepana radića|39|komin
obala stjepana radića|41|komin
obala stjepana radića|40|komin
obala stjepana radića|42|komin
obala stjepana radića|43|komin
obala stjepana radića|44|komin
obala stjepana radića|34|komin
obala stjepana radića|35|komin
obala stjepana radića|31|komin
obala stjepana radića|32|komin
obala stjepana radića|30|komin
obala stjepana radića|27|komin
obala stjepana radića|28|komin
obala stjepana radića|29|komin
vrijaci|24|desne
kod crkve|9|desne
obala stjepana radića|24|komin
obala stjepana radića|25|komin
obala stjepana radića|22|komin
obala stjepana radića|23|komin
obala stjepana radića|26|komin
obala stjepana radića|19|komin
obala stjepana radića|18|komin
obala stjepana radića|18a|komin
obala stjepana radića|20|komin
obala stjepana radića|21|komin
obala stjepana radića|16|komin
obala stjepana radića|17|komin
obala stjepana radića|13|komin
obala stjepana radića|14|komin
obala stjepana radića|11|komin
obala stjepana radića|5|komin
obala stjepana radića|6|komin
obala stjepana radića|7|komin
obala stjepana radića|8|komin
obala stjepana radića|9|komin
obala stjepana radića|10|komin
obala stjepana radića|1|komin
obala stjepana radića|3|komin
obala stjepana radića|4a|komin
obala stjepana radića|4|komin
trbonjića jaruga|1|komin
trbonjića jaruga|2|komin
trbonjića jaruga|3|komin
ulica tina ujevića|19|komin
ulica tina ujevića|17|komin
ulica tina ujevića|15|komin
ulica tina ujevića|30|komin
ulica tina ujevića|13|komin
ulica tina ujevića|26|komin
ulica tina ujevića|24|komin
ulica tina ujevića|22|komin
ulica tina ujevića|3|komin
ulica tina ujevića|9|komin
ulica tina ujevića|7|komin
ulica tina ujevića|20|komin
ulica tina ujevića|1|komin
ulica tina ujevića|18|komin
ulica tina ujevića|16|komin
ulica tina ujevića|14|komin
ulica tina ujevića|12|komin
ulica tina ujevića|10|komin
ulica tina ujevića|8|komin
ulica tina ujevića|6|komin
bana josipa jelačića|13|komin
ulica tina ujevića|4|komin
ulica tina ujevića|2|komin
bana josipa jelačića|42|komin
bana josipa jelačića|38|komin
bana josipa jelačića|36|komin
bana josipa jelačića|11|komin
bana josipa jelačića|34|komin
bana josipa jelačića|32|komin
bana josipa jelačića|30|komin
bana josipa jelačića|28|komin
bana josipa jelačića|26|komin
bana josipa jelačića|24|komin
bana josipa jelačića|22|komin
bana josipa jelačića|20|komin
bana josipa jelačića|9|komin
bana josipa jelačića|7|komin
bana josipa jelačića|14|komin
bana josipa jelačića|16|komin
bana josipa jelačića|18|komin
bana josipa jelačića|5|komin
bana josipa jelačića|12|komin
bana josipa jelačića|8|komin
bana josipa jelačića|10|komin
obala stjepana radića|69|komin
obala stjepana radića|68|komin
put svetog križa|19|komin
put svetog križa|21|komin
put svetog križa|23|komin
put svetog križa|29|komin
put svetog križa|25|komin
put svetog križa|27|komin
put svetog križa|31|komin
put svetog križa|33|komin
put svetog križa|35|komin
put svetog križa|37|komin
put svetog križa|41|komin
put svetog križa|39|komin
put svetog križa|43|komin
matice hrvatske|1|komin
put svetog križa|14|komin
put svetog križa|16|komin
matice hrvatske|12|komin
put svetog križa|18|komin
matice hrvatske|3|komin
matice hrvatske|5|komin
matice hrvatske|7|komin
matice hrvatske|9|komin
matice hrvatske|11|komin
matice hrvatske|14|komin
matice hrvatske|13|komin
matice hrvatske|15|komin
matice hrvatske|10|komin
matice hrvatske|6|komin
matice hrvatske|8|komin
matice hrvatske|4|komin
matice hrvatske|2|komin
ulica nikole šubića zrinskog|8|komin
kralja zvonimira|16|komin
kralja zvonimira|14|komin
ulica nikole šubića zrinskog|10|komin
kralja zvonimira|12|komin
ulica nikole šubića zrinskog|12|komin
kralja zvonimira|10|komin
ulica svetog ante|1a|komin
ulica svetog ante|1b|komin
ulica svetog ante|1|komin
ulica svetog ante|2|komin
ulica svetog ante|3|komin
ulica svetog ante|4|komin
ulica svetog ante|5|komin
ulica svetog ante|6|komin
ulica svetog ante|7|komin
ulica svetog ante|8|komin
ulica svetog ante|9|komin
ulica svetog ante|10|komin
ulica svetog ante|11|komin
put stanice|5|komin
put svetog roka|14|komin
put svetog roka|15|komin
put svetog roka|12|komin
put svetog roka|13|komin
put svetog roka|10|komin
put svetog roka|11|komin
put svetog roka|9|komin
put svetog roka|5|komin
put svetog roka|6|komin
put svetog roka|7|komin
put svetog roka|8|komin
put svetog roka|4|komin
put svetog roka|3|komin
put svetog roka|2|komin
put svetog roka|1|komin
ulica augusta šenoe|3|komin
ulica augusta šenoe|1|komin
ulica augusta šenoe|12|komin
ulica augusta šenoe|10|komin
ulica augusta šenoe|8|komin
ulica augusta šenoe|6|komin
ulica augusta šenoe|4|komin
ulica augusta šenoe|2|komin
ulica ante starčevića|1|komin
ulica ante starčevića|2|komin
ulica ante starčevića|3|komin
ulica ante starčevića|4|komin
ulica ante starčevića|5|komin
ulica ante starčevića|6|komin
ulica ante starčevića|7|komin
ulica ante starčevića|8|komin
ulica ante starčevića|9|komin
ulica ante starčevića|10|komin
put marinuše|18|komin
put marinuše|17|komin
put marinuše|15|komin
put marinuše|9|komin
put marinuše|13|komin
put marinuše|11|komin
put marinuše|14|komin
put marinuše|16|komin
put marinuše|5|komin
put marinuše|7|komin
put marinuše|1|komin
put marinuše|3|komin
put marinuše|10|komin
put marinuše|12|komin
put marinuše|6|komin
put marinuše|8|komin
put marinuše|4|komin
pram selo|8|komin
pram selo|10|komin
pram selo|12|komin
pram selo|14|komin
pram selo|6|komin
pram selo|4|komin
pram selo|2|komin
ribar|20|komin
ribar|18|komin
ribar|14|komin
ribar|16|komin
ribar|10|komin
ribar|12|komin
ribar|2|komin
ribar|4|komin
ribar|6|komin
ribar|8|komin
ulica|55|35 vela luka
ulica|55|35/1 vela luka
narikla|50|lopud
dobranje|7/2|dobranje
broce|2|broce
polje|2|popovići
postup|73|donja banda
zagrebačka|43/1|opuzen
zagrebačka|43/2|opuzen
lovište|287|lovište
don nedjeljka subotića|6a|trpanj
gundulića ivana|1|trpanj
gundulića ivana|3|trpanj
don nedjeljka subotića|8|trpanj
don nedjeljka subotića|10|trpanj
trg iva cibilića|3|trpanj
gundulića ivana|5|trpanj
gundulića ivana|7|trpanj
trg iva cibilića|4|trpanj
gundulića ivana|9|trpanj
gundulića ivana|11|trpanj
babina|30a|čara
vinogradarska|15|nova mokošica
vinogradarska|13|nova mokošica
kabli|3a|putniković
kabli|3|putniković
ulica|16|1 vela luka
kralja tomislava|22|trpanj
kraj rat|2|sreser
potok|18|trsteno
potok|28|trsteno
put dr. ante starčevića|197a|čibača
uvala viševica|10|dubrava
uvala viševica|10a|dubrava
sv. kuzme i damjana|23|lastovo
sv. kuzme i damjana|23a|lastovo
pupnat|52|pupnat
ulica|57|2 korčula
tor|3|knežica
ulica|30|6 vela luka
nuga|7/2|borovci
put ii. dalmatinske brigade|3a|staševica
put ušća|4|komin
put ušća|3|komin
put ušća|2|komin
put ušća|1|komin
put ušća|1a|komin
lumbarda|14a|lumbarda
otok vrnik|7a|korčula
put uskoplja|24|zvekovica
od kule|24|klek
put ušća|4c|komin
put ušća|5|komin
podjaruga|1|komin
gorica svetoga vlaha|5d|dubrovnik
gorica svetoga vlaha|5c|dubrovnik
gorica svetoga vlaha|5g|dubrovnik
podjaruga|2|komin
podjaruga|3|komin
podjaruga|4|komin
podjaruga|4a|komin
podjaruga|5|komin
gorica svetoga vlaha|5f|dubrovnik
podjaruga|5a|komin
gorica svetoga vlaha|5h|dubrovnik
gorica svetoga vlaha|5i|dubrovnik
podjaruga|6|komin
podjaruga|7|komin
gorica svetoga vlaha|5b|dubrovnik
gorica svetoga vlaha|5e|dubrovnik
podjaruga|8|komin
podjaruga|9|komin
podjaruga|10|komin
podjaruga|11|komin
podjaruga|12|komin
pupnat|218a|pupnat
žrnovo|265a|žrnovo
blato|10|blato
lumbarda|536|lumbarda
podjaruga|18|komin
podjaruga|17|komin
podjaruga|19|komin
podjaruga|16|komin
podjaruga|15|komin
podjaruga|13|komin
crkvice|24|kuna pelješka
podjaruga|14|komin
potirna|29/8|potirna
od greba žudioskih|11|dubrovnik
banići|36|banići
banići|35|banići
banići|35a|banići
jasenska|2c|opuzen
jasenska|2b|opuzen
jasenska|10|opuzen
topolo|19|topolo
lisna|16|komin
lisna|15|komin
lisna|14|komin
bana i. mažuranića|53|orebić
dr. ante starčevića|64|orebić
dr. ante starčevića|60|orebić
bana i. mažuranića|49|orebić
bana i. mažuranića|49a|orebić
bana i. mažuranića|32|orebić
lisna|13|komin
trstenička|26|orebić
eugena kvaternika|13|orebić
ljudevita gaja|12|orebić
trstenička|37|orebić
momići|30|momići
smokovjenac|22|soline
viganj|100a|viganj
43. ulica|26|blato
antuna bogdanovića|13|lastovo
ulica|58|1 vela luka
lisna|17|komin
lumbarda|618|lumbarda
ćelići|17|podrujnica
lukše beritića|15|dubrovnik
lukše beritića|13|dubrovnik
lisna|11|komin
zagrebačka|108|metković
lukše beritića|13a|dubrovnik
lisna|9|komin
zagrebačka|108/1|metković
lisna|7|komin
ulica|37|37b vela luka
luka|102a|šipanska luka
donja dubrava|11|dubrava
donja dubrava|9|dubrava
donja dubrava|7|dubrava
zakula|16a|čelopeci
zakula|16b|čelopeci
ulica|36|8 vela luka
lisna|10|komin
ulica|47|15 vela luka
gornje selo|5a|visočani
90. ulica|27/4|blato
ulica|73|23 vela luka
lopudska|8|dubrovnik
lopudska|10|dubrovnik
lopudska|10a|dubrovnik
lopudska|20|dubrovnik
lopudska|22|dubrovnik
lopudska|14|dubrovnik
lopudska|16|dubrovnik
lopudska|12|dubrovnik
lopudska|26|dubrovnik
lopudska|24|dubrovnik
lopudska|6a|dubrovnik
lopudska|6|dubrovnik
vrijaci|42|desne
svetoga križa|17a|dubrovnik
lopudska|18|dubrovnik
prigradica|185b|blato
andrije hebranga|58|dubrovnik
ponta planika|37/1|blace
maslinata|28|mokošica
šet. kneza domagoja|39b|orebić
ulica|28|9 vela luka
kardinala a. stepinca|12|orebić
lisna|8|komin
lisna|6|komin
lisna|5|komin
lisna|4|komin
lisna|3|komin
lisna|2|komin
ulica|11|33 vela luka
buići|19a|buići
ulica|61|1 vela luka
a. g. matoša|1|orebić
žrnovo|956a|žrnovo
kovači|1|trpanj
kovači|3|trpanj
kovači|5|trpanj
trg iva cibilića|1|trpanj
trg iva cibilića|2|trpanj
pestiši|2|trpanj
pestiši|4|trpanj
pestiši|6|trpanj
pestiši|8|trpanj
pestiši|10|trpanj
pestiši|10a|trpanj
pestiši|12|trpanj
pestiši|14|trpanj
pestiši|16|trpanj
pestiši|18|trpanj
pestiši|20|trpanj
bana j. jelačića|31|orebić
ulica|61|14 vela luka
ulica|61|16 vela luka
jurja dalmatinca|12|cavtat
jurja dalmatinca|10|cavtat
jurja dalmatinca|8|cavtat
jurja dalmatinca|16|cavtat
ulica bernarda bernardi|1a|korčula
ulica marinka gjivoja|4|korčula
ulica markote|14|vid
ulica|61|16/1 vela luka
ulica|55|6 vela luka
pelavin mir|19|korčula
ulica hrvatske bratske zajednice|100|korčula
zabrežje|126|babino polje
smokvica|96|smokvica
karasovići|11|palje brdo
bosanka|74a|bosanka
donje čelo|50|koločep
ulica zrinjskih i frankopana|43/1|metković
kraj sela|12|donji brgat
kraj sela|10|donji brgat
poluganje|2c|cavtat
plosni rat|5|cavtat
drpići|3a|doli
hodilje|66a|hodilje
međine|23|žuljana
donja ulica|2|mali ston
donja ulica|4|mali ston
donja ulica|6|mali ston
donja ulica|8|mali ston
donja ulica|10|mali ston
donja ulica|12|mali ston
žrnovo|295|žrnovo
žrnovo|294|žrnovo
donje čelo|26|koločep
beroje|75a|čilipi
šetalište dr. franja tuđmana|11a|srebreno
šetalište dr. franja tuđmana|9|srebreno
ulica|1|9 vela luka
1. ulica|4|blato
kupari|44|kupari
lumbarda|235|lumbarda
lumbarda|234a|lumbarda
jadranska|39|metković
badžula|51|badžula
obala dr. franje tuđmana|16|orebić
obala stjepana radića|12|komin
obala stjepana radića|15|komin
vrelo - njirići|3|ljuta
bistroće|68|čilipi
šetalište dr. franja tuđmana|21|srebreno
šetalište dr. franja tuđmana|25|srebreno
šetalište dr. franja tuđmana|23|srebreno
beroje|12|čilipi
ulica|91|6c korčula
miočići|75|čilipi
miočići|76|čilipi
don marina beusana|1a|čibača
kudinovići|19|osobjava
sima savinovića|3|čibača
ulica|56|87/2 vela luka
ulica|51|3/1 vela luka
dobranje|22|dobranje
družijanići|13|plina jezero
družijanići|9|plina jezero
družijanići|11|plina jezero
družijanići|5|plina jezero
kovačev brijeg|12|slano
uvala mikulina luka|21b|vela luka
sršeni|20|blace
lozica|72|lozica
lozica|70|lozica
momići|37|momići
momići|38|momići
vrilo|3|komin
lovište|297a|lovište
vrilo|9|komin
šet. marka marojice|14|mlini
lopudska|32a|dubrovnik
žitkovići|1c|čibača
cavtatska|29|dubrovnik
cavtatska|27|dubrovnik
borje|2|podobuče
borje|4|podobuče
borje|5|podobuče
borje|6|podobuče
borje|7|podobuče
sustjepanska|8a|dubrovnik
andrije hebranga|86|dubrovnik
andrije hebranga|88|dubrovnik
put barja|9|lastovo
viganj|196a|viganj
kardinala a. stepinca|9|orebić
kardinala a. stepinca|7|orebić
odvojak vii|17a|uskoplje
duboka|97/1|duboka
duboka|98/1|duboka
prud|47|prud
liechtensteinov put|14|dubrovnik
liechtensteinov put|16|dubrovnik
liechtensteinov put|18|dubrovnik
ulica|41|30 vela luka
kralja zvonimira|12b|orebić
komarna|273|komarna
vukovarska|12|opuzen
potomje|67|potomje
kudinovići|7|osobjava
tušići|37|gruda
ulica|52|7/1 vela luka
ulica|84|6 korčula
babina|4|čara
babina|5|čara
lozica|106|lozica
lozica|76|lozica
ulica|37|4 vela luka
zavod|2|baćina
miočići|6a|čilipi
prijeko|70a|cavtat
polje|20|žuljana
donji zaton|19|zaton doli
donji zaton|20|zaton doli
donji zaton|21|zaton doli
gornje čelo|32|koločep
đura basaričeka|23|dubrovnik
đura basaričeka|25|dubrovnik
gradina|106|vela luka
vrbica|13|zaton
uz jadransku cestu|2|mokošica
morter|5b|brsečine
antuna gustava matoša|17|dubrovnik
kraj|21|žuljana
kunićeva|21|dubrovnik
ivana kukuljevića|15|dubrovnik
put ruskovića|15|orebić
zabrežje|65a|babino polje
mihanići|5|mihanići
mihanići|3|mihanići
mihanići|4|mihanići
ulica ante starčevića|51|korčula
mihanići|5a|mihanići
ulica|56|73 vela luka
puljani|7|plina jezero
puljani|5|plina jezero
dragavine|23|pridvorje
dragavine|23a|pridvorje
od rupa|7|dubrovnik
lumbarda|200a|lumbarda
zasaca|1|trpanj
narikla|16|lopud
jozef|6|buići
jozef|5|buići
gornji obod ii|4b|cavtat
duboka|10|duboka
duboka|10/1|duboka
tudorovica|7|vela luka
tudorovica|7a|vela luka
kraj križa|1|opuzen
postup|19|donja banda
put ruskovića|10|orebić
ulica bernarda bernardi|17|korčula
ulica bernarda bernardi|17a|korčula
prižba|37b|blato
malo selo|9|hodilje
matice hrvatske|32b|orebić
postup|39|donja banda
soline|7|korčula
polje|6|žuljana
ulica|56|3 vela luka
kneže|192|pupnat
lumbarda|627|lumbarda
sekundovo|1a|zaton
mravinca|11|mravinca
gornje selo|5|metohija
rusići|12|čilipi
bijeli vir|3|bijeli vir
soline|11|goveđari
žrnovo|657c|žrnovo
lumbarda|91a|lumbarda
augusta šenoe|16|orebić
obala s. radića|51a|zaton
obala s. radića|51b|zaton
na rijeci|5|čibača
trnova|12|trnova
trnova|11|trnova
trnova|10|trnova
žrnovo|330b|žrnovo
čerjan|24|orašac
uz obalu|30|drače
trn|34|trn
lisna|12|komin
ulica|1|47a vela luka
ulica|1|47b vela luka
ulica|1|47c vela luka
lumbarda|550|lumbarda
lumbarda|553|lumbarda
lumbarda|551|lumbarda
ulica|49|8/1 vela luka
donje obuljeno|36|donje obuljeno
lumbarda|452f|lumbarda
međine|24a|žuljana
međine|26|žuljana
međine|28|žuljana
put podvlaštica|3|stanković
žrnovo|1059a|žrnovo
obala|3|19c vela luka
obala|3|17 vela luka
obala|3|19b vela luka
obala|3|18 vela luka
obala|3|19a vela luka
ulica|58|4 vela luka
ulica|58|6 vela luka
obala|3|19 vela luka
obala|3|19d vela luka
borova|44|blato
ulica|58|17/2 vela luka
obala|3|20 vela luka
kitoš|1|mokošica
lovište|104|lovište
šet. kr. p. krešimira iv|16|orebić
šet. kr. p. krešimira iv|18|orebić
od izvora|41|nova mokošica
soline|18|korčula
kučište|38|kučište
potok|25|trsteno
potok|19|trsteno
kremena|40/1|kremena
čilipi|31a|čilipi
zagrebačka|44|dubrovnik
zagrebačka|44a|dubrovnik
rid šumet|2a|šumet
dubrovačkog odreda|2a|dubrovnik
